Date,Close,High,Low,Open,Volume,RSI,EMA,Ticker
2024-10-21,772.0700073242188,773.0,756.5999755859375,765.760009765625,6057100,,,NFLX
2024-10-22,764.239990234375,769.7000122070312,761.1199951171875,765.27001953125,2987300,,,NFLX
2024-10-23,749.2899780273438,763.7899780273438,744.260009765625,762.8300170898438,3749000,,,NFLX
2024-10-24,754.5499877929688,755.8200073242188,746.25,751.969970703125,2643000,,,NFLX
2024-10-25,754.6799926757812,768.5,753.530029296875,756.1699829101562,2819500,,,NFLX
2024-10-28,749.1199951171875,758.6799926757812,747.8800048828125,758.6799926757812,2862400,,,NFLX
2024-10-29,759.4400024414062,763.8800048828125,748.010009765625,751.1300048828125,3660400,,,NFLX
2024-10-30,753.739990234375,759.7899780273438,752.280029296875,758.0800170898438,1722000,,,NFLX
2024-10-31,756.030029296875,760.7899780273438,752.22998046875,753.9299926757812,3057700,,,NFLX
2024-11-01,756.0999755859375,763.7999877929688,747.77001953125,753.47998046875,2996800,,,NFLX
2024-11-04,755.510009765625,762.47998046875,749.6900024414062,753.1400146484375,1902200,,,NFLX
2024-11-05,763.9099731445312,767.530029296875,756.27001953125,757.3499755859375,2200600,,,NFLX
2024-11-06,780.2100219726562,781.489990234375,757.3800048828125,771.5,3690800,,,NFLX
2024-11-07,796.5399780273438,798.219970703125,779.9400024414062,781.3699951171875,3295100,74.22746001444287,,NFLX
2024-11-08,795.0399780273438,799.0599975585938,788.6500244140625,797.3599853515625,1910600,72.45651109404348,,NFLX
2024-11-11,805.4400024414062,806.8200073242188,795.5700073242188,795.9000244140625,2399200,76.62127218285899,,NFLX
2024-11-12,819.5,820.3699951171875,803.75,807.5,2814100,80.83936880414402,,NFLX
2024-11-13,830.469970703125,836.989990234375,820.5399780273438,822.6199951171875,2767800,83.36173729114286,,NFLX
2024-11-14,837.260009765625,841.0,830.02001953125,833.6699829101562,3038200,84.7039731750542,,NFLX
2024-11-15,823.9600219726562,832.0399780273438,816.489990234375,832.0399780273438,3673700,72.38600374611443,790.9744484126124,NFLX
2024-11-18,847.0499877929688,848.4500122070312,809.3300170898438,815.5,4084100,78.28899348769878,796.3149759726464,NFLX
2024-11-19,871.3200073242188,874.489990234375,839.1599731445312,839.75,3814200,82.51899625821422,803.4583122918436,NFLX
2024-11-20,883.8499755859375,890.5999755859375,868.4000244140625,879.97998046875,4093800,84.22753487219659,811.1146611769954,NFLX
2024-11-21,897.47998046875,908.0,877.239990234375,883.9299926757812,4511300,85.84789048325757,819.339929680972,NFLX
